h3_index,geometry,centroid_lat,centroid_lon,population,population_density,median_income,income_band,age_median,target_age_fit,target_income_fit,road_length_km,road_density,highway_distance_km,highway_access_score,poi_count,competitor_count_500m,competitor_count_1km,competitor_count_2km,competitor_count_5km,complementary_count_500m,complementary_count_1km,complementary_count_2km,anchor_count_500m,anchor_count_1km,anchor_distance_km,competition_score,complementary_score,anchor_score,dominant_zone_class,commercial_area_pct,industrial_area_pct,residential_area_pct,flood_zone,in_sfha,flood_score,aqi,air_quality_score,human_evaluation_score
884898d90dfffff,"POLYGON((-97.864536 30.206083, -97.859601 30.208838, -97.859935 30.213980, -97.865204 30.216368, -97.870139 30.213613, -97.869804 30.208470, -97.864536 30.206083))",30.211225,-97.86487,1364,1850.75,83895,middle,42.45,0.708,0.8106,3.353,4.549,1.979,0.5658,5,0,0,1,5,0,0,1,0,0,12.067,0.6173,0.1935,0.1212,commercial,30.46,23.92,25.79,X,False,0.7931,38.2,0.9436,5.9
884898d911fffff,"POLYGON((-97.891554 30.228302, -97.886618 30.231058, -97.886953 30.236200, -97.892225 30.238587, -97.897161 30.235831, -97.896825 30.230688, -97.891554 30.228302))",30.233444,-97.891889,1288,1747.63,98438,middle,41.66,0.7612,0.5853,1.286,1.745,5.498,0.1886,6,0,0,0,1,0,0,1,0,0,14.574,0.4214,0.1768,0.0996,commercial,32.61,16.76,25.85,A,True,0.3172,48.0,0.7574,2.5
884898d913fffff,"POLYGON((-97.897161 30.235831, -97.892225 30.238587, -97.892560 30.243729, -97.897832 30.246115, -97.902768 30.243359, -97.902432 30.238217, -97.897161 30.235831))",30.240973,-97.897496,819,1111.26,109854,upper_middle,40.0,0.8466,0.4657,2.354,3.194,6.439,0.123,2,0,0,0,0,0,0,0,0,0,14.994,0.3732,0.0582,0.0531,agricultural,0.0,14.8,0.0,X,False,0.8318,48.4,0.8232,2.5
884898d915fffff,"POLYGON((-97.881348 30.228671, -97.876412 30.231426, -97.876747 30.236569, -97.882018 30.238955, -97.886953 30.236200, -97.886618 30.231058, -97.881348 30.228671))",30.233813,-97.881683,1227,1664.86,90888,middle,35.28,0.9752,0.7015,2.168,2.941,5.014,0.2735,6,0,0,0,1,0,0,2,0,0,13.559,0.3924,0.3618,0.1108,residential,29.5,4.72,29.95,X,False,0.9256,47.3,0.7642,4.1
884898d917fffff,"POLYGON((-97.886953 30.236200, -97.882018 30.238955, -97.882353 30.244098, -97.887624 30.246484, -97.892560 30.243729, -97.892225 30.238587, -97.886953 30.236200))",30.241342,-97.887289,827,1122.12,93843,middle,41.66,0.7494,0.6465,1.581,2.145,5.792,0.1954,5,0,0,0,0,0,0,0,0,0,14.067,0.3992,0.0,0.1011,residential,21.27,17.01,31.09,X,False,0.794,55.4,0.7456,4.0
884898d919fffff,"POLYGON((-97.896154 30.220403, -97.891219 30.223160, -97.891554 30.228302, -97.896825 30.230688, -97.901761 30.227932, -97.901425 30.222790, -97.896154 30.220403))",30.225546,-97.896489,884,1199.46,115440,upper_middle,42.02,0.7408,0.3951,1.248,1.693,5.158,0.2792,8,0,0,0,0,0,1,3,0,0,15.064,0.4112,0.4934,0.1102,commercial,40.99,6.35,20.8,X,False,0.88,52.0,0.7969,4.0
884898d91bfffff,"POLYGON((-97.901761 30.227932, -97.896825 30.230688, -97.897161 30.235831, -97.902432 30.238217, -97.907368 30.235461, -97.907032 30.230318, -97.901761 30.227932))",30.233075,-97.902096,614,833.11,88562,middle,39.71,0.8031,0.6848,2.122,2.879,6.276,0.1257,5,0,0,0,0,0,1,2,0,0,15.819,0.3953,0.3341,0.092,industrial,26.51,31.79,17.76,X,False,0.8609,57.4,0.6981,5.2
884898d91dfffff,"POLYGON((-97.885948 30.220773, -97.881013 30.223529, -97.881348 30.228671, -97.886618 30.231058, -97.891554 30.228302, -97.891219 30.223160, -97.885948 30.220773))",30.225915,-97.886283,2442,3313.43,93359,middle,42.26,0.7514,0.6545,1.817,2.465,4.534,0.2672,3,0,0,0,0,0,0,0,0,2,14.277,0.4405,0.0,0.0451,industrial,21.24,29.28,22.5,X,False,0.6412,52.2,0.7388,4.1
884898d921fffff,"POLYGON((-97.845130 30.222244, -97.840194 30.224998, -97.840527 30.230139, -97.845796 30.232527, -97.850732 30.229774, -97.850398 30.224632, -97.845130 30.222244))",30.227386,-97.845463,2791,3786.97,112526,upper_middle,35.44,0.975,0.4895,5.234,7.101,3.131,0.4156,6,0,0,0,1,1,2,2,0,0,10.72,0.3893,0.3608,0.1581,residential,25.48,21.89,25.89,X,False,0.9083,56.5,0.683,5.4
884898d923fffff,"POLYGON((-97.850732 30.229774, -97.845796 30.232527, -97.846129 30.237669, -97.851399 30.240057, -97.856335 30.237303, -97.856001 30.232161, -97.850732 30.229774))",30.234915,-97.851065,612,830.39,101370,upper_middle,37.29,0.9404,0.5808,2.78,3.772,3.891,0.329,7,0,0,0,0,0,1,2,0,0,11.051,0.3695,0.32,0.0984,commercial,33.57,22.85,26.63,X,False,0.7739,51.4,0.758,4.2
884898d925fffff,"POLYGON((-97.834926 30.222609, -97.829991 30.225363, -97.830323 30.230504, -97.835592 30.232893, -97.840527 30.230139, -97.840194 30.224998, -97.834926 30.222609))",30.227751,-97.835259,2333,3165.54,76331,middle,34.82,0.9064,0.9367,4.328,5.872,3.164,0.4252,8,0,0,0,1,1,1,1,0,1,10.157,0.4341,0.179,0.1884,residential,29.92,15.54,37.27,X,False,0.8586,49.3,0.7495,4.5
884898d927fffff,"POLYGON((-97.840527 30.230139, -97.835592 30.232893, -97.835925 30.238035, -97.841194 30.240423, -97.846129 30.237669, -97.845796 30.232527, -97.840527 30.230139))",30.235281,-97.84086,1389,1884.67,95795,middle,35.74,0.9529,0.6873,3.388,4.597,3.757,0.3528,14,0,0,0,2,0,0,0,2,2,9.93,0.4257,0.0,0.2722,industrial,17.27,33.04,28.5,AE,True,0.2893,61.4,0.6204,3.1
884898d929fffff,"POLYGON((-97.849731 30.214347, -97.844796 30.217102, -97.845130 30.222244, -97.850398 30.224632, -97.855334 30.221877, -97.855000 30.216735, -97.849731 30.214347))",30.21949,-97.850065,1806,2450.47,83811,middle,32.47,0.858,0.7083,3.812,5.172,2.14,0.5597,5,0,0,0,0,0,0,0,0,0,11.333,0.4475,0.0,0.1657,commercial,27.26,25.64,25.13,X,False,0.7857,52.7,0.7381,4.8
884898d92bfffff,"POLYGON((-97.855334 30.221877, -97.850398 30.224632, -97.850732 30.229774, -97.856001 30.232161, -97.860937 30.229407, -97.860603 30.224265, -97.855334 30.221877))",30.227019,-97.855667,1563,2120.76,91613,middle,39.02,0.8257,0.8074,2.137,2.9,2.852,0.4152,8,0,0,0,0,0,1,1,2,3,11.577,0.3502,0.2294,0.2457,commercial,31.53,21.86,23.59,X,False,0.9235,52.3,0.7405,4.9
884898d92dfffff,"POLYGON((-97.839528 30.214714, -97.834593 30.217467, -97.834926 30.222609, -97.840194 30.224998, -97.845130 30.222244, -97.844796 30.217102, -97.839528 30.214714))",30.219856,-97.839861,615,834.46,100617,upper_middle,37.37,0.9028,0.5596,4.941,6.705,2.08,0.522,7,0,0,0,1,0,0,1,0,0,10.85,0.4631,0.2212,0.1274,commercial,36.25,30.66,6.92,X,False,0.9356,51.9,0.7708,4.9
884898d931fffff,"POLYGON((-97.866541 30.236936, -97.861605 30.239691, -97.861939 30.244833, -97.867209 30.247220, -97.872145 30.244465, -97.871811 30.239324, -97.866541 30.236936))",30.242078,-97.866875,969,1314.79,109679,upper_middle,40.49,0.7637,0.4794,3.088,4.19,4.82,0.1806,7,0,0,0,0,0,0,0,0,0,12.479,0.4016,0.0,0.1203,residential,25.64,17.41,26.22,X,False,0.901,43.8,0.8452,3.9
884898d933fffff,"POLYGON((-97.872145 30.244465, -97.867209 30.247220, -97.867543 30.252362, -97.872815 30.254749, -97.877751 30.251994, -97.877416 30.246853, -97.872145 30.244465))",30.249607,-97.87248,1360,1845.32,103752,upper_middle,37.79,0.9784,0.6053,3.079,4.178,6.201,0.2176,4,0,0,0,1,0,1,2,0,0,12.304,0.36,0.3653,0.1296,commercial,34.44,8.0,31.48,X,False,0.9316,50.2,0.8011,4.6
884898d935fffff,"POLYGON((-97.856335 30.237303, -97.851399 30.240057, -97.851732 30.245199, -97.857002 30.247587, -97.861939 30.244833, -97.861605 30.239691, -97.856335 30.237303))",30.242445,-97.856669,1238,1679.78,94331,middle,41.18,0.7767,0.7381,2.717,3.687,4.721,0.2867,9,0,0,1,1,0,0,0,0,1,11.046,0.5874,0.0,0.1351,residential,23.5,0.0,49.78,X,False,0.9037,47.9,0.7582,4.5
884898d937fffff,"POLYGON((-97.861939 30.244833, -97.857002 30.247587, -97.857336 30.252728, -97.862607 30.255116, -97.867543 30.252362, -97.867209 30.247220, -97.861939 30.244833))",30.249974,-97.862273,1666,2260.52,106848,upper_middle,33.87,0.8607,0.5483,2.776,3.767,5.593,0.2331,5,0,0,0,2,0,0,0,0,0,11.338,0.4375,0.0,0.1582,residential,21.73,24.95,25.78,AE,True,0.3621,43.5,0.8591,1.8
884898d939fffff,"POLYGON((-97.871142 30.229039, -97.866206 30.231794, -97.866541 30.236936, -97.871811 30.239324, -97.876747 30.236569, -97.876412 30.231426, -97.871142 30.229039))",30.234181,-97.871476,1832,2485.75,100009,upper_middle,40.17,0.822,0.5416,1.97,2.674,4.222,0.2696,3,0,0,0,2,0,1,1,0,1,12.979,0.4493,0.2448,0.1127,residential,25.47,0.0,39.62,X,False,0.8066,50.7,0.8259,3.3
884898d93bfffff,"POLYGON((-97.876747 30.236569, -97.871811 30.239324, -97.872145 30.244465, -97.877416 30.246853, -97.882353 30.244098, -97.882018 30.238955, -97.876747 30.236569))",30.241711,-97.877082,813,1103.12,104930,upper_middle,49.23,0.4002,0.7008,2.131,2.892,5.299,0.1884,5,0,0,0,0,0,1,2,0,0,13.145,0.4255,0.3293,0.1242,residential,17.07,22.18,23.06,X,False,0.9023,53.8,0.7143,5.9
884898d93dfffff,"POLYGON((-97.860937 30.229407, -97.856001 30.232161, -97.856335 30.237303, -97.861605 30.239691, -97.866541 30.236936, -97.866206 30.231794, -97.860937 30.229407))",30.234549,-97.861271,917,1244.23,100152,upper_middle,31.47,0.7855,0.6345,3.397,4.609,3.947,0.2982,5,0,0,0,1,0,1,1,1,1,11.824,0.419,0.1897,0.1835,residential,23.74,13.88,43.24,AE,True,0.3391,45.6,0.8206,1.8
884898d941fffff,"POLYGON((-97.873736 30.190287, -97.868802 30.193042, -97.869136 30.198185, -97.874404 30.200572, -97.879339 30.197816, -97.879004 30.192673, -97.873736 30.190287))",30.195429,-97.87407,1289,1748.98,82449,middle,34.82,0.9513,0.8305,3.077,4.175,2.575,0.4866,4,0,0,0,1,1,1,2,0,0,11.14,0.4293,0.3611,0.1729,industrial,35.11,35.91,0.0,0.2 PCT ANNUAL CHANCE,False,0.7059,49.2,0.8308,4.9
884898d943fffff,"POLYGON((-97.879339 30.197816, -97.874404 30.200572, -97.874739 30.205715, -97.880008 30.208101, -97.884943 30.205345, -97.884608 30.200203, -97.879339 30.197816))",30.202959,-97.879674,908,1232.02,92273,middle,35.58,0.9935,0.6081,2.818,3.823,3.107,0.4179,12,0,0,0,2,0,0,3,1,3,11.92,0.4408,0.3517,0.2065,industrial,22.1,39.31,9.83,AE,True,0.3332,48.3,0.7878,3.5
884898d945fffff,"POLYGON((-97.863533 30.190655, -97.858599 30.193411, -97.858933 30.198553, -97.864201 30.200940, -97.869136 30.198185, -97.868802 30.193042, -97.863533 30.190655))",30.195798,-97.863867,1145,1553.6,83136,middle,38.0,0.8686,0.8054,6.06,8.223,1.339,0.6997,6,0,0,0,2,0,1,1,0,1,10.16,0.4709,0.1284,0.213,industrial,28.91,36.19,14.51,AO,True,0.3952,50.9,0.748,3.3
884898d947fffff,"POLYGON((-97.869136 30.198185, -97.864201 30.200940, -97.864536 30.206083, -97.869804 30.208470, -97.874739 30.205715, -97.874404 30.200572, -97.869136 30.198185))",30.203328,-97.86947,1805,2449.12,90581,middle,37.15,0.9104,0.7588,5.287,7.173,2.14,0.5796,9,0,0,0,4,1,2,4,0,0,11.611,0.3871,0.5359,0.1699,industrial,23.75,26.06,23.56,X,False,0.9475,45.1,0.8415,5.3
884898d949fffff,"POLYGON((-97.878335 30.182388, -97.873401 30.185144, -97.873736 30.190287, -97.879004 30.192673, -97.883938 30.189917, -97.883603 30.184774, -97.878335 30.182388))",30.18753,-97.878669,892,1210.31,82466,middle,40.55,0.8908,0.8172,1.309,1.777,3.103,0.3749,4,0,0,0,4,0,0,2,0,0,10.644,0.3167,0.3618,0.143,commercial,28.39,23.04,0.0,AO,True,0.3123,46.0,0.7917,3.0
884898d94bfffff,"POLYGON((-97.883938 30.189917, -97.879004 30.192673, -97.879339 30.197816, -97.884608 30.200203, -97.889542 30.197446, -97.889207 30.192303, -97.883938 30.189917))",30.19506,-97.884273,931,1263.23,88615,middle,40.55,0.7661,0.7234,2.798,3.797,3.458,0.378,3,0,0,0,0,0,0,0,0,0,11.47,0.3812,0.0,0.0947,residential,18.94,8.59,39.11,X,False,0.7886,43.5,0.8864,4.9
884898d94dfffff,"POLYGON((-97.868133 30.182757, -97.863199 30.185513, -97.863533 30.190655, -97.868802 30.193042, -97.873736 30.190287, -97.873401 30.185144, -97.868133 30.182757))",30.1879,-97.868467,1658,2249.66,86663,middle,42.77,0.7354,0.8188,4.379,5.941,2.089,0.5073,8,0,0,0,2,0,0,2,0,1,9.871,0.4176,0.4173,0.2396,industrial,25.46,32.06,22.15,A,True,0.3094,52.9,0.73,3.0
884898d951fffff,"POLYGON((-97.895147 30.204975, -97.890213 30.207732, -97.890548 30.212875, -97.895818 30.215261, -97.900753 30.212504, -97.900417 30.207362, -97.895147 30.204975))",30.210118,-97.895483,876,1188.6,101724,upper_middle,43.16,0.7606,0.5444,2.2,2.986,4.464,0.2577,4,0,0,0,1,1,1,1,0,0,13.63,0.4558,0.0946,0.0898,industrial,3.36,37.05,25.54,X,False,0.922,57.1,0.7078,5.7
884898d953fffff,"POLYGON((-97.900753 30.212504, -97.895818 30.215261, -97.896154 30.220403, -97.901425 30.222790, -97.906360 30.220033, -97.906024 30.214890, -97.900753 30.212504))",30.217647,-97.901089,1708,2317.5,90608,middle,39.08,0.8828,0.6837,1.433,1.944,5.127,0.1999,6,0,1,1,1,1,1,3,0,0,14.443,0.5822,0.4418,0.0888,industrial,0.0,51.45,3.83,X,False,0.9081,43.5,0.8258,5.4
884898d955fffff,"POLYGON((-97.884943 30.205345, -97.880008 30.208101, -97.880343 30.213244, -97.885613 30.215631, -97.890548 30.212875, -97.890213 30.207732, -97.884943 30.205345))",30.210488,-97.885278,1086,1473.54,98011,middle,36.84,0.9847,0.6968,2.658,3.607,3.604,0.3506,3,0,0,0,1,0,0,0,0,0,13.137,0.4329,0.0,0.1224,industrial,18.69,28.67,10.75,X,False,0.8864,46.6,0.8466,5.0
884898d957fffff,"POLYGON((-97.890548 30.212875, -97.885613 30.215631, -97.885948 30.220773, -97.891219 30.223160, -97.896154 30.220403, -97.895818 30.215261, -97.890548 30.212875))",30.218017,-97.890883,1752,2377.2,86173,middle,34.58,0.9155,0.7574,3.508,4.759,4.19,0.281,3,0,0,0,2,1,1,1,0,0,13.913,0.3581,0.1648,0.0701,industrial,19.67,28.85,28.46,X,False,0.8185,43.4,0.8846,4.7
884898d959fffff,"POLYGON((-97.899746 30.197076, -97.894812 30.199833, -97.895147 30.204975, -97.900417 30.207362, -97.905352 30.204605, -97.905016 30.199462, -97.899746 30.197076))",30.202219,-97.900082,1264,1715.06,92838,middle,33.67,0.9306,0.7306,3.168,4.299,5.114,0.2598,2,0,0,0,3,0,0,0,0,0,13.308,0.4058,0.0261,0.1583,agricultural,31.05,0.0,18.47,X,False,0.8866,40.1,0.8836,4.0
884898d95bfffff,"POLYGON((-97.905352 30.204605, -97.900417 30.207362, -97.900753 30.212504, -97.906024 30.214890, -97.910959 30.212133, -97.910623 30.206990, -97.905352 30.204605))",30.209747,-97.905688,1052,1427.41,85011,middle,40.36,0.792,0.7084,2.512,3.408,5.588,0.2402,11,0,0,0,1,0,0,3,0,0,14.417,0.3134,0.4117,0.166,agricultural,29.84,15.92,7.44,X,False,0.8597,42.9,0.869,4.8
884898d95dfffff,"POLYGON((-97.889542 30.197446, -97.884608 30.200203, -97.884943 30.205345, -97.890213 30.207732, -97.895147 30.204975, -97.894812 30.199833, -97.889542 30.197446))",30.202589,-97.889877,730,990.5,94306,middle,41.97,0.687,0.7149,2.006,2.722,3.751,0.3019,4,0,1,1,2,0,0,0,0,0,12.573,0.6272,0.0163,0.126,industrial,24.16,29.35,26.15,X,False,0.9398,62.2,0.6589,5.2
884898d961fffff,"POLYGON((-97.848731 30.198921, -97.843797 30.201675, -97.844130 30.206817, -97.849398 30.209205, -97.854333 30.206451, -97.853999 30.201308, -97.848731 30.198921))",30.204063,-97.849065,1816,2464.04,92161,middle,32.01,0.8018,0.754,6.444,8.743,0.484,0.8732,5,0,0,0,1,0,0,0,0,0,10.419,0.4226,0.0401,0.188,commercial,36.9,26.95,19.17,X,False,0.6564,53.0,0.7822,5.3
884898d963fffff,"POLYGON((-97.854333 30.206451, -97.849398 30.209205, -97.849731 30.214347, -97.855000 30.216735, -97.859935 30.213980, -97.859601 30.208838, -97.854333 30.206451))",30.211593,-97.854666,1714,2325.64,89066,middle,34.03,0.8904,0.7658,5.344,7.251,1.677,0.5876,7,0,0,0,0,1,1,2,0,0,11.807,0.4248,0.277,0.1532,industrial,17.94,38.13,24.73,AE,True,0.2318,51.4,0.7487,3.3
884898d965fffff,"POLYGON((-97.838530 30.199287, -97.833595 30.202041, -97.833928 30.207183, -97.839195 30.209571, -97.844130 30.206817, -97.843797 30.201675, -97.838530 30.199287))",30.204429,-97.838862,1646,2233.38,75321,middle,29.77,0.782,0.8912,5.781,7.843,1.165,0.6898,7,0,1,1,4,0,0,1,0,1,9.851,0.6499,0.2062,0.1573,industrial,24.85,35.34,19.76,AE,True,0.3988,51.4,0.7213,3.5
884898d967fffff,"POLYGON((-97.844130 30.206817, -97.839195 30.209571, -97.839528 30.214714, -97.844796 30.217102, -97.849731 30.214347, -97.849398 30.209205, -97.844130 30.206817))",30.21196,-97.844463,1181,1602.44,70534,middle,36.31,0.951,1.0,4.207,5.708,1.472,0.6425,8,0,0,0,1,0,0,0,0,0,10.89,0.4092,0.0,0.1432,commercial,35.5,18.38,24.23,X,False,0.9466,50.8,0.7649,5.1
884898d969fffff,"POLYGON((-97.853332 30.191023, -97.848398 30.193778, -97.848731 30.198921, -97.853999 30.201308, -97.858933 30.198553, -97.858599 30.193411, -97.853332 30.191023))",30.196166,-97.853665,1197,1624.15,94430,middle,39.55,0.848,0.6568,6.321,8.576,0.436,0.9081,8,0,0,0,4,0,0,1,0,1,10.061,0.3434,0.1567,0.2339,industrial,21.94,41.04,22.57,A,True,0.2864,53.9,0.7195,3.9
884898d96bfffff,"POLYGON((-97.858933 30.198553, -97.853999 30.201308, -97.854333 30.206451, -97.859601 30.208838, -97.864536 30.206083, -97.864201 30.200940, -97.858933 30.198553))",30.203696,-97.859267,1588,2154.68,108414,upper_middle,36.09,0.8797,0.4791,6.418,8.709,0.996,0.7618,7,0,0,0,2,0,0,2,0,0,10.749,0.4524,0.2786,0.163,industrial,27.83,47.3,0.39,AO,True,0.1979,59.9,0.6658,4.4
884898d96dfffff,"POLYGON((-97.843131 30.191390, -97.838197 30.194145, -97.838530 30.199287, -97.843797 30.201675, -97.848731 30.198921, -97.848398 30.193778, -97.843131 30.191390))",30.196533,-97.843464,1921,2606.51,80222,middle,36.76,0.9955,0.7532,5.341,7.247,0.544,0.8451,3,0,0,0,0,0,0,1,0,1,9.184,0.3993,0.2286,0.2538,commercial,36.13,33.02,6.22,X,False,0.7724,50.0,0.7777,6.3
884898d981fffff,"POLYGON((-97.909385 30.266314, -97.904448 30.269069, -97.904784 30.274211, -97.910058 30.276597, -97.914996 30.273842, -97.914659 30.268700, -97.909385 30.266314))",30.271456,-97.909722,553,750.34,95925,middle,38.01,0.9913,0.7278,0.444,0.602,9.688,0.0641,5,0,0,0,0,0,0,1,0,0,15.73,0.3778,0.1711,0.0554,agricultural,28.53,6.45,17.67,X,False,0.7858,57.7,0.6513,4.2
884898d983fffff,"POLYGON((-97.914996 30.273842, -97.910058 30.276597, -97.910394 30.281739, -97.915669 30.284125, -97.920607 30.281369, -97.920270 30.276227, -97.914996 30.273842))",30.278983,-97.915332,1637,2221.17,101881,upper_middle,40.27,0.7615,0.5221,2.706,3.672,10.817,0.0842,5,1,1,1,1,0,0,0,0,1,16.372,0.6163,0.0507,0.1157,agricultural,24.95,16.45,14.92,X,False,0.8709,28.9,1.0,5.4
884898d985fffff,"POLYGON((-97.899175 30.266683, -97.894238 30.269438, -97.894573 30.274580, -97.899847 30.276967, -97.904784 30.274211, -97.904448 30.269069, -97.899175 30.266683))",30.271825,-97.899511,879,1192.67,125817,upper_middle,36.46,0.9495,0.2659,3.618,4.909,9.606,0.052,10,0,0,0,0,0,0,2,1,4,15.153,0.3613,0.2976,0.0773,agricultural,30.34,0.64,7.5,X,False,0.9477,50.5,0.7693,3.7
884898d987fffff,"POLYGON((-97.904784 30.274211, -97.899847 30.276967, -97.900183 30.282108, -97.905457 30.284495, -97.910394 30.281739, -97.910058 30.276597, -97.904784 30.274211))",30.279353,-97.90512,1034,1402.99,102211,upper_middle,39.35,0.8659,0.6065,0.476,0.646,10.453,0.019,7,0,0,0,2,0,0,0,0,0,15.702,0.3689,0.0266,0.0479,residential,32.46,0.0,38.13,X,False,0.9385,49.3,0.7676,3.1
884898d989fffff,"POLYGON((-97.913986 30.258416, -97.909049 30.261172, -97.909385 30.266314, -97.914659 30.268700, -97.919596 30.265943, -97.919260 30.260801, -97.913986 30.258416))",30.263558,-97.914323,1205,1635.01,98128,middle,37.4,0.9931,0.6566,1.703,2.311,9.186,0.0671,1,0,0,0,0,0,0,0,0,0,16.529,0.471,0.0182,0.0423,industrial,14.08,35.67,0.0,A,True,0.3838,52.2,0.7587,1.9
884898d98bfffff,"POLYGON((-97.919596 30.265943, -97.914659 30.268700, -97.914996 30.273842, -97.920270 30.276227, -97.925207 30.273471, -97.924870 30.268329, -97.919596 30.265943))",30.271085,-97.919933,1200,1628.22,85328,middle,41.71,0.6328,0.7669,1.533,2.079,10.291,0.0668,2,0,1,1,1,0,0,0,0,0,16.823,0.6943,0.016,0.0244,agricultural,41.83,0.0,12.24,X,False,0.557,54.2,0.8262,3.6
884898d98dfffff,"POLYGON((-97.903776 30.258786, -97.898839 30.261541, -97.899175 30.266683, -97.904448 30.269069, -97.909385 30.266314, -97.909049 30.261172, -97.903776 30.258786))",30.263928,-97.904112,798,1082.77,96773,middle,44.11,0.605,0.6765,2.367,3.211,8.586,0.0883,7,0,0,0,0,0,0,0,0,0,15.363,0.4376,0.0677,0.0302,residential,21.43,13.71,36.69,X,False,0.8945,57.8,0.6644,4.3
884898d991fffff,"POLYGON((-97.930819 30.280998, -97.925882 30.283755, -97.926219 30.288897, -97.931494 30.291282, -97.936432 30.288526, -97.936095 30.283384, -97.930819 30.280998))",30.28614,-97.931157,1034,1402.99,92214,middle,36.43,0.965,0.5916,2.071,2.81,12.402,0.0,3,0,0,0,0,0,0,0,0,0,18.226,0.3632,0.0112,0.0,agricultural,24.27,14.39,14.7,X,False,0.9005,59.3,0.6424,4.6
884898d993fffff,"POLYGON((-97.936432 30.288526, -97.931494 30.291282, -97.931831 30.296424, -97.937107 30.298809, -97.942046 30.296053, -97.941708 30.290911, -97.936432 30.288526))",30.293667,-97.93677,814,1104.48,82975,middle,36.35,0.9863,0.8577,2.548,3.457,13.172,0.0159,5,0,0,0,0,0,0,0,0,0,18.522,0.3462,0.0432,0.0553,agricultural,29.8,0.0,22.44,X,False,0.7803,52.8,0.7435,2.6
884898d995fffff,"POLYGON((-97.920607 30.281369, -97.915669 30.284125, -97.916005 30.289267, -97.921280 30.291653, -97.926219 30.288897, -97.925882 30.283755, -97.920607 30.281369))",30.286511,-97.920944,680,922.66,95024,middle,44.22,0.6034,0.5721,1.742,2.363,11.578,0.099,6,0,0,0,0,0,0,1,1,1,17.267,0.3865,0.252,0.0505,industrial,21.86,25.89,12.48,X,False,0.8135,53.9,0.722,4.7
884898d997fffff,"POLYGON((-97.926219 30.288897, -97.921280 30.291653, -97.921617 30.296794, -97.926893 30.299180, -97.931831 30.296424, -97.931494 30.291282, -97.926219 30.288897))",30.294038,-97.926556,1518,2059.7,102887,upper_middle,40.8,0.7399,0.515,0.95,1.29,12.847,0.0592,2,0,0,0,0,0,0,0,1,2,17.634,0.4604,0.0143,0.141,industrial,18.54,29.53,17.69,X,False,0.8427,52.8,0.7277,5.0
884898d999fffff,"POLYGON((-97.935420 30.273100, -97.930482 30.275856, -97.930819 30.280998, -97.936095 30.283384, -97.941033 30.280627, -97.940695 30.275485, -97.935420 30.273100))",30.278242,-97.935757,803,1089.55,102267,upper_middle,45.33,0.5766,0.5838,1.866,2.531,12.081,0.0027,2,0,0,0,0,0,0,0,1,1,18.439,0.441,0.0026,0.0774,residential,21.22,0.0,40.96,X,False,0.6036,55.9,0.6797,4.4
884898d99bfffff,"POLYGON((-97.941033 30.280627, -97.936095 30.283384, -97.936432 30.288526, -97.941708 30.290911, -97.946646 30.288154, -97.946308 30.283012, -97.941033 30.280627))",30.285769,-97.94137,1005,1363.64,83751,middle,34.48,0.8917,0.7825,2.386,3.237,12.716,0.0606,4,0,0,0,0,0,0,0,0,0,19.013,0.3767,0.023,0.0768,agricultural,29.63,10.44,11.76,X,False,0.9448,44.6,0.8994,4.2
884898d99dfffff,"POLYGON((-97.925207 30.273471, -97.920270 30.276227, -97.920607 30.281369, -97.925882 30.283755, -97.930819 30.280998, -97.930482 30.275856, -97.925207 30.273471))",30.278613,-97.925544,608,824.97,82650,middle,32.1,0.8279,0.806,0.265,0.36,11.697,0.007,4,0,0,0,0,0,0,0,0,0,17.274,0.424,0.0,0.1031,agricultural,0.0,0.0,41.48,X,False,0.8953,48.1,0.7642,3.5
884898d9a1fffff,"POLYGON((-97.884363 30.274948, -97.879426 30.277703, -97.879761 30.282844, -97.885033 30.285231, -97.889971 30.282477, -97.889636 30.277335, -97.884363 30.274948))",30.28009,-97.884698,802,1088.2,104405,upper_middle,34.79,1.0,0.6601,1.171,1.589,9.374,0.094,7,0,0,0,0,0,1,2,0,1,13.602,0.4048,0.214,0.1358,industrial,2.31,33.09,14.84,X,False,0.9224,55.2,0.7177,3.8
884898d9a3fffff,"POLYGON((-97.889971 30.282477, -97.885033 30.285231, -97.885369 30.290373, -97.890642 30.292759, -97.895581 30.290005, -97.895245 30.284863, -97.889971 30.282477))",30.287618,-97.890307,1181,1602.44,97440,middle,42.76,0.6756,0.6626,0.729,0.989,10.487,0.0506,6,0,0,0,1,1,1,1,0,0,14.187,0.451,0.2017,0.0707,agricultural,13.69,9.1,27.13,X,False,0.926,58.1,0.71,3.4
